Datum,Kraj,Okres,Obsadene_covid_lozka,Plucna_vent_lozka,Suspektni_JIS_OAIM,ICU,,,,,,
10/26/2020,PO,BJ,18,0,0,1,,,,,,
10/26/2020,PO,HE,29,1,0,2,,,,,,
10/26/2020,PO,HE,0,0,0,0,,,,,,
10/26/2020,PO,KK,0,0,0,0,,,,,,
10/26/2020,PO,LE,0,0,0,0,,,,,,
10/26/2020,PO,PP,0,0,0,0,,,,,,
10/26/2020,PO,PP,0,0,0,0,,,,,,
10/26/2020,PO,PP,13,3,0,3,,,,,,
10/26/2020,PO,PP,21,4,0,5,,,,,,
10/26/2020,PO,PP,0,0,0,0,,,,,,
10/26/2020,PO,PP,0,0,0,0,,,,,,
10/26/2020,PO,PO,79,4,0,9,,,,,,
10/26/2020,PO,PO,0,0,0,0,,,,,,
10/26/2020,PO,SV,8,1,0,1,,,,,,
10/26/2020,PO,SL,21,2,0,3,,,,,,
10/26/2020,PO,SK,22,3,0,3,,,,,,
10/26/2020,PO,VT,14,1,0,1,,,,,,
10/26/2020,TN,IL,11,0,0,0,,,,,,
10/26/2020,TN,MY,0,0,0,0,,,,,,
10/26/2020,TN,MY,4,0,0,0,,,,,,
10/26/2020,TN,NM,0,0,0,0,,,,,,
10/26/2020,TN,PE,8,1,1,0,,,,,,
10/26/2020,TN,PB,0,0,0,0,,,,,,
10/26/2020,TN,PB,1,1,0,1,,,,,,
10/26/2020,TN,PD,0,0,0,0,,,,,,
10/26/2020,TN,PD,43,2,0,2,,,,,,
10/26/2020,TN,TN,61,8,0,11,,,,,,
10/26/2020,TN,TN,6,0,0,0,,,,,,
10/26/2020,TN,TN,0,0,0,0,,,,,,
10/26/2020,TT,DS,15,1,0,1,,,,,,
10/26/2020,TT,GA,3,0,0,0,,,,,,
10/26/2020,TT,PN,0,0,0,0,,,,,,
10/26/2020,TT,PN,5,0,0,0,,,,,,
10/26/2020,TT,SI,0,0,0,0,,,,,,
10/26/2020,TT,SI,18,3,0,3,,,,,,
10/26/2020,TT,TT,37,6,0,10,,,,,,
10/26/2020,ZA,CA,27,0,0,0,,,,,,
10/26/2020,ZA,DK,29,2,0,2,,,,,,
10/26/2020,ZA,LM,0,0,0,0,,,,,,
10/26/2020,ZA,LM,10,2,0,2,,,,,,
10/26/2020,ZA,MT,67,9,0,16,,,,,,
10/26/2020,ZA,RK,0,0,0,0,,,,,,
10/26/2020,ZA,RK,52,8,0,8,,,,,,
10/26/2020,ZA,TS,22,0,0,1,,,,,,
10/26/2020,ZA,ZA,29,3,0,8,,,,,,
10/27/2020,BB,BB,0,0,0,0,,,,,,
10/27/2020,BB,BB,0,0,0,0,,,,,,
10/27/2020,BB,BB,32,5,0,5,,,,,,
10/27/2020,BB,BB,0,0,0,0,,,,,,
10/27/2020,BB,BB,0,0,0,0,,,,,,
10/27/2020,BB,BB,0,0,0,0,,,,,,
10/27/2020,BB,BR,21,30,0,1,,,,,,
10/27/2020,BB,KA,0,0,0,0,,,,,,
10/27/2020,BB,LC,20,0,2,1,,,,,,
10/27/2020,BB,RA,0,0,0,0,,,,,,
10/27/2020,BB,RA,0,0,0,0,,,,,,
10/27/2020,BB,RS,18,0,0,0,,,,,,
10/27/2020,BB,VK,0,0,0,0,,,,,,
10/27/2020,BB,ZV,0,0,0,0,,,,,,
10/27/2020,BB,ZV,0,0,0,0,,,,,,
10/27/2020,BB,ZV,4,0,0,0,,,,,,
10/27/2020,BB,ZV,0,0,0,0,,,,,,
10/27/2020,BB,ZH,0,0,0,0,,,,,,
10/27/2020,BB,ZH,5,0,0,0,,,,,,
10/27/2020,BA,BA,0,0,0,0,,,,,,
10/27/2020,BA,BA,0,0,0,0,,,,,,
10/27/2020,BA,BA,0,0,0,0,,,,,,
10/27/2020,BA,BA,0,0,0,0,,,,,,
10/27/2020,BA,BA,0,0,0,0,,,,,,
10/27/2020,BA,BA,0,0,0,0,,,,,,
10/27/2020,BA,BA,0,0,0,0,,,,,,
10/27/2020,BA,BA,0,0,0,0,,,,,,
10/27/2020,BA,BA,7,1,0,2,,,,,,
10/27/2020,BA,BA,1,0,0,0,,,,,,
10/27/2020,BA,BA,0,0,0,0,,,,,,
10/27/2020,BA,BA,45,2,0,6,,,,,,
10/27/2020,BA,BA,0,0,0,0,,,,,,
10/27/2020,BA,BA,4,0,1,2,,,,,,
10/27/2020,BA,MA,0,0,0,0,,,,,,
10/27/2020,BA,PK,0,0,0,0,,,,,,
10/27/2020,BA,PK,16,0,0,0,,,,,,
10/27/2020,KE,KE,0,0,0,0,,,,,,
10/27/2020,KE,KE,0,0,0,0,,,,,,
10/27/2020,KE,KE,0,0,0,0,,,,,,
10/27/2020,KE,KE,2,0,0,0,,,,,,
10/27/2020,KE,KE,0,0,0,0,,,,,,
10/27/2020,KE,KE,0,0,0,0,,,,,,
10/27/2020,KE,KE,0,0,0,0,,,,,,
10/27/2020,KE,KE,65,9,0,14,,,,,,
10/27/2020,KE,KE,0,0,0,0,,,,,,
10/27/2020,KE,KE,0,0,0,0,,,,,,
10/27/2020,KE,MI,21,1,0,3,,,,,,
10/27/2020,KE,MI,0,0,0,0,,,,,,
10/27/2020,KE,SV,4,0,0,0,,,,,,
10/27/2020,KE,SO,0,0,0,0,,,,,,
10/27/2020,KE,SN,0,0,0,0,,,,,,
10/27/2020,KE,SN,5,1,0,1,,,,,,
10/27/2020,KE,TV,0,0,0,0,,,,,,
10/27/2020,KE,TV,6,0,0,0,,,,,,
10/27/2020,NR,KN,32,0,2,1,,,,,,
10/27/2020,NR,LV,0,0,0,0,,,,,,
10/27/2020,NR,LV,4,0,0,0,,,,,,
10/27/2020,NR,LV,0,0,0,0,,,,,,
10/27/2020,NR,NR,44,3,1,7,,,,,,
10/27/2020,NR,NR,0,0,0,0,,,,,,
10/27/2020,NR,NR,1,0,0,0,,,,,,
10/27/2020,NR,NR,21,0,0,0,,,,,,
10/27/2020,NR,NZ,7,1,0,1,,,,,,
10/27/2020,NR,TO,4,0,0,0,,,,,,
10/27/2020,NR,ZM,0,0,0,0,,,,,,
10/27/2020,PO,BJ,26,1,0,1,,,,,,
10/27/2020,PO,HE,25,1,0,2,,,,,,
10/27/2020,PO,HE,0,0,0,0,,,,,,
10/27/2020,PO,KK,0,0,0,0,,,,,,
10/27/2020,PO,LE,0,0,0,0,,,,,,
10/27/2020,PO,PP,0,0,0,0,,,,,,
10/27/2020,PO,PP,0,0,0,0,,,,,,
10/27/2020,PO,PP,14,3,0,3,,,,,,
10/27/2020,PO,PP,20,3,0,5,,,,,,
10/27/2020,PO,PP,0,0,0,0,,,,,,
10/27/2020,PO,PP,0,0,0,0,,,,,,
10/27/2020,PO,PO,85,4,0,9,,,,,,
10/27/2020,PO,PO,0,0,0,0,,,,,,
10/27/2020,PO,SV,13,1,0,1,,,,,,
10/27/2020,PO,SL,26,2,0,3,,,,,,
10/27/2020,PO,SK,19,3,0,3,,,,,,
10/27/2020,PO,VT,14,0,0,0,,,,,,
10/27/2020,TN,IL,11,0,0,0,,,,,,
10/27/2020,TN,MY,0,0,0,0,,,,,,
10/27/2020,TN,MY,5,0,0,0,,,,,,
10/27/2020,TN,NM,0,0,0,0,,,,,,
10/27/2020,TN,PE,9,1,1,0,,,,,,
10/27/2020,TN,PB,0,0,0,0,,,,,,
10/27/2020,TN,PB,0,0,0,0,,,,,,
10/27/2020,TN,PD,0,0,0,0,,,,,,
10/27/2020,TN,PD,39,2,0,2,,,,,,
10/27/2020,TN,TN,63,8,0,12,,,,,,
10/27/2020,TN,TN,2,0,0,0,,,,,,
10/27/2020,TN,TN,0,0,0,0,,,,,,
10/27/2020,TT,DS,16,1,0,1,,,,,,
10/27/2020,TT,GA,3,0,0,0,,,,,,
10/27/2020,TT,PN,0,0,0,0,,,,,,
10/27/2020,TT,PN,5,0,0,0,,,,,,
10/27/2020,TT,SI,0,0,0,0,,,,,,
10/27/2020,TT,SI,22,4,0,4,,,,,,
10/27/2020,TT,TT,37,5,0,10,,,,,,
10/27/2020,ZA,CA,49,0,0,0,,,,,,
10/27/2020,ZA,DK,29,2,0,2,,,,,,
10/27/2020,ZA,LM,0,0,0,0,,,,,,
10/27/2020,ZA,LM,9,2,0,2,,,,,,
10/27/2020,ZA,MT,65,6,0,11,,,,,,
10/27/2020,ZA,RK,0,0,0,0,,,,,,
10/27/2020,ZA,RK,56,10,0,10,,,,,,
10/27/2020,ZA,TS,18,1,0,1,,,,,,
10/27/2020,ZA,ZA,33,3,0,8,,,,,,
10/27/2020,ZA,ZA,0,0,0,0,,,,,,
10/28/2020,BB,BB,0,0,0,0,,,,,,
10/28/2020,BB,BB,0,0,0,0,,,,,,
10/28/2020,BB,BB,28,4,0,5,,,,,,
10/28/2020,BB,BB,0,0,0,0,,,,,,
10/28/2020,BB,BB,0,0,0,0,,,,,,
10/28/2020,BB,BB,0,0,0,0,,,,,,
10/28/2020,BB,BR,20,30,0,0,,,,,,
10/28/2020,BB,KA,0,0,0,0,,,,,,
10/28/2020,BB,LC,28,0,0,4,,,,,,
10/28/2020,BB,RA,0,0,0,0,,,,,,
10/28/2020,BB,RA,0,0,0,0,,,,,,
10/28/2020,BB,RS,21,0,0,1,,,,,,
10/28/2020,BB,VK,0,0,0,0,,,,,,
10/28/2020,BB,ZV,0,0,0,0,,,,,,
10/28/2020,BB,ZV,0,0,0,0,,,,,,
10/28/2020,BB,ZV,4,0,0,0,,,,,,
10/28/2020,BB,ZV,0,0,0,0,,,,,,
10/28/2020,BB,ZH,0,0,0,0,,,,,,
10/28/2020,BB,ZH,3,0,0,0,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,1,0,0,0,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,8,2,0,3,,,,,,
10/28/2020,BA,BA,1,0,0,0,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,44,2,1,7,,,,,,
10/28/2020,BA,BA,0,0,0,0,,,,,,
10/28/2020,BA,BA,2,0,0,1,,,,,,
10/28/2020,BA,MA,0,0,0,0,,,,,,
10/28/2020,BA,PK,0,0,0,0,,,,,,
10/28/2020,BA,PK,19,0,0,0,,,,,,
10/28/2020,KE,KE,0,0,0,0,,,,,,
10/28/2020,KE,KE,0,0,0,0,,,,,,
10/28/2020,KE,KE,0,0,0,0,,,,,,
10/28/2020,KE,KE,2,0,0,0,,,,,,
10/28/2020,KE,KE,0,0,0,0,,,,,,
10/28/2020,KE,KE,0,0,0,0,,,,,,
10/28/2020,KE,KE,0,0,0,0,,,,,,
10/28/2020,KE,KE,69,8,0,11,,,,,,
10/28/2020,KE,KE,0,0,0,0,,,,,,
10/28/2020,KE,KE,0,0,0,0,,,,,,
10/28/2020,KE,MI,24,1,0,3,,,,,,
10/28/2020,KE,MI,0,0,0,0,,,,,,
10/28/2020,KE,SV,5,0,0,0,,,,,,
10/28/2020,KE,SO,0,0,0,0,,,,,,
10/28/2020,KE,SN,0,0,0,0,,,,,,
10/28/2020,KE,SN,5,1,0,1,,,,,,
10/28/2020,KE,TV,0,0,0,0,,,,,,
10/28/2020,KE,TV,6,0,0,0,,,,,,
10/28/2020,NR,KN,32,0,2,1,,,,,,
10/28/2020,NR,LV,0,0,0,0,,,,,,
10/28/2020,NR,LV,2,0,0,0,,,,,,
10/28/2020,NR,LV,0,0,0,0,,,,,,
10/28/2020,NR,NR,50,3,0,6,,,,,,
10/28/2020,NR,NR,0,0,0,0,,,,,,
10/28/2020,NR,NR,1,0,0,0,,,,,,
10/28/2020,NR,NR,21,0,0,0,,,,,,
10/28/2020,NR,NZ,14,1,0,5,,,,,,
10/28/2020,NR,TO,4,0,0,0,,,,,,
10/28/2020,NR,ZM,0,0,0,0,,,,,,
10/28/2020,PO,BJ,23,1,0,1,,,,,,
10/28/2020,PO,HE,36,3,0,2,,,,,,
10/28/2020,PO,HE,0,0,0,0,,,,,,
10/28/2020,PO,KK,0,0,0,0,,,,,,
10/28/2020,PO,LE,0,0,0,0,,,,,,
10/28/2020,PO,PP,0,0,0,0,,,,,,
10/28/2020,PO,PP,0,0,0,0,,,,,,
10/28/2020,PO,PP,16,3,0,3,,,,,,
10/28/2020,PO,PP,24,5,0,6,,,,,,
10/28/2020,PO,PP,0,0,0,0,,,,,,
10/28/2020,PO,PP,0,0,0,0,,,,,,
10/28/2020,PO,PO,92,5,1,10,,,,,,
10/28/2020,PO,PO,0,0,0,0,,,,,,
10/28/2020,PO,SV,18,1,0,1,,,,,,
10/28/2020,PO,SL,29,2,0,3,,,,,,
10/28/2020,PO,SK,16,3,0,3,,,,,,
10/28/2020,PO,VT,18,1,0,1,,,,,,
10/28/2020,TN,IL,10,0,0,0,,,,,,
10/28/2020,TN,MY,0,0,0,0,,,,,,
10/28/2020,TN,MY,8,0,0,0,,,,,,
10/28/2020,TN,NM,0,0,0,0,,,,,,
10/28/2020,TN,PE,7,1,2,0,,,,,,
10/28/2020,TN,PB,0,0,0,0,,,,,,
10/28/2020,TN,PB,0,0,0,0,,,,,,
10/28/2020,TN,PD,0,0,0,0,,,,,,
10/28/2020,TN,PD,51,3,0,3,,,,,,
10/28/2020,TN,TN,63,7,0,11,,,,,,
10/28/2020,TN,TN,2,0,0,0,,,,,,
10/28/2020,TN,TN,0,0,0,0,,,,,,
10/28/2020,TT,DS,19,1,0,1,,,,,,
10/28/2020,TT,GA,4,0,0,0,,,,,,
10/28/2020,TT,PN,0,0,0,0,,,,,,
10/28/2020,TT,PN,4,0,0,0,,,,,,
10/28/2020,TT,SI,0,0,0,0,,,,,,
10/28/2020,TT,SI,17,4,0,4,,,,,,
10/28/2020,TT,TT,35,5,0,9,,,,,,
10/28/2020,ZA,CA,65,0,0,0,,,,,,
10/28/2020,ZA,DK,30,2,0,2,,,,,,
10/28/2020,ZA,LM,0,0,0,0,,,,,,
10/28/2020,ZA,LM,8,2,0,2,,,,,,
10/28/2020,ZA,MT,69,5,0,11,,,,,,
10/28/2020,ZA,RK,0,0,0,0,,,,,,
10/28/2020,ZA,RK,56,10,0,10,,,,,,
10/28/2020,ZA,TS,17,2,0,1,,,,,,
10/28/2020,ZA,ZA,31,3,0,7,,,,,,
10/28/2020,ZA,ZA,0,0,0,0,,,,,,
10/29/2020,BB,BB,0,0,0,0,,,,,,
10/29/2020,BB,BB,0,0,0,0,,,,,,
10/29/2020,BB,BB,27,3,0,3,,,,,,
10/29/2020,BB,BB,0,0,0,0,,,,,,
10/29/2020,BB,BB,0,0,0,0,,,,,,
10/29/2020,BB,BB,0,0,0,0,,,,,,
10/29/2020,BB,BR,21,1,0,1,,,,,,
10/29/2020,BB,KA,0,0,0,0,,,,,,
10/29/2020,BB,LC,28,1,0,4,,,,,,
10/29/2020,BB,RA,0,0,0,0,,,,,,
10/29/2020,BB,RA,0,0,0,0,,,,,,
10/29/2020,BB,RS,16,0,0,0,,,,,,
10/29/2020,BB,VK,0,0,0,0,,,,,,
10/29/2020,BB,ZV,0,0,0,0,,,,,,
10/29/2020,BB,ZV,0,0,0,0,,,,,,
10/29/2020,BB,ZV,5,0,0,0,,,,,,
10/29/2020,BB,ZV,0,0,0,0,,,,,,
10/29/2020,BB,ZH,0,0,0,0,,,,,,
10/29/2020,BB,ZH,2,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,9,2,0,3,,,,,,
10/29/2020,BA,BA,1,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,45,2,1,8,,,,,,
10/29/2020,BA,BA,0,0,0,0,,,,,,
10/29/2020,BA,BA,3,1,0,2,,,,,,
10/29/2020,BA,MA,0,0,0,0,,,,,,
10/29/2020,BA,PK,0,0,0,0,,,,,,
10/29/2020,BA,PK,19,0,0,0,,,,,,
10/29/2020,KE,KE,0,0,0,0,,,,,,
10/29/2020,KE,KE,0,0,0,0,,,,,,
10/29/2020,KE,KE,0,0,0,0,,,,,,
10/29/2020,KE,KE,2,0,0,0,,,,,,
10/29/2020,KE,KE,0,0,0,0,,,,,,
10/29/2020,KE,KE,0,0,0,0,,,,,,
10/29/2020,KE,KE,0,0,0,0,,,,,,
10/29/2020,KE,KE,72,8,0,10,,,,,,
10/29/2020,KE,KE,0,0,0,0,,,,,,
10/29/2020,KE,KE,0,0,0,0,,,,,,
10/29/2020,KE,MI,29,2,0,4,,,,,,
10/29/2020,KE,MI,0,0,0,0,,,,,,
10/29/2020,KE,SV,5,0,0,0,,,,,,
10/29/2020,KE,SO,0,0,0,0,,,,,,
10/29/2020,KE,SN,0,0,0,0,,,,,,
10/29/2020,KE,SN,6,1,0,1,,,,,,
10/29/2020,KE,TV,0,0,0,0,,,,,,
10/29/2020,KE,TV,6,0,0,0,,,,,,
10/29/2020,NR,KN,25,0,0,1,,,,,,
10/29/2020,NR,KN,0,0,0,0,,,,,,
10/29/2020,NR,LV,0,0,0,0,,,,,,
10/29/2020,NR,LV,8,0,0,0,,,,,,
10/29/2020,NR,LV,0,0,0,0,,,,,,
10/29/2020,NR,NR,47,4,0,8,,,,,,
10/29/2020,NR,NR,0,0,0,0,,,,,,
10/29/2020,NR,NR,2,0,0,0,,,,,,
10/29/2020,NR,NR,21,0,0,0,,,,,,
10/29/2020,NR,NZ,14,1,0,5,,,,,,
10/29/2020,NR,TO,6,0,0,0,,,,,,
10/29/2020,NR,ZM,2,0,0,0,,,,,,
10/29/2020,PO,BJ,22,3,0,3,,,,,,
10/29/2020,PO,HE,36,2,0,2,,,,,,
10/29/2020,PO,HE,0,0,0,0,,,,,,
10/29/2020,PO,KK,0,0,0,0,,,,,,
10/29/2020,PO,LE,0,0,0,0,,,,,,
10/29/2020,PO,PP,0,0,0,0,,,,,,
10/29/2020,PO,PP,0,0,0,0,,,,,,
10/29/2020,PO,PP,19,3,0,3,,,,,,
10/29/2020,PO,PP,24,2,0,6,,,,,,
10/29/2020,PO,PP,0,0,0,0,,,,,,
10/29/2020,PO,PP,0,0,0,0,,,,,,
10/29/2020,PO,PO,97,4,0,10,,,,,,
10/29/2020,PO,PO,0,0,0,0,,,,,,
10/29/2020,PO,SV,17,1,0,1,,,,,,
10/29/2020,PO,SL,30,3,0,4,,,,,,
10/29/2020,PO,SK,11,3,0,3,,,,,,
10/29/2020,PO,VT,20,1,0,1,,,,,,
10/29/2020,TN,IL,10,0,0,0,,,,,,
10/29/2020,TN,MY,0,0,0,0,,,,,,
10/29/2020,TN,MY,6,0,0,0,,,,,,
10/29/2020,TN,NM,0,0,0,0,,,,,,
10/29/2020,TN,PE,6,1,1,1,,,,,,
10/29/2020,TN,PB,0,0,0,0,,,,,,
10/29/2020,TN,PB,18,1,0,1,,,,,,
10/29/2020,TN,PD,0,0,0,0,,,,,,
10/29/2020,TN,PD,54,3,0,3,,,,,,
10/29/2020,TN,TN,54,8,0,12,,,,,,
10/29/2020,TN,TN,2,0,0,0,,,,,,
10/29/2020,TN,TN,0,0,0,0,,,,,,
10/29/2020,TT,DS,14,1,0,1,,,,,,
10/29/2020,TT,GA,5,0,0,0,,,,,,
10/29/2020,TT,PN,0,0,0,0,,,,,,
10/29/2020,TT,PN,4,0,0,0,,,,,,
10/29/2020,TT,SI,0,0,0,0,,,,,,
10/29/2020,TT,SI,15,4,0,4,,,,,,
10/29/2020,TT,TT,33,4,0,12,,,,,,
10/29/2020,ZA,CA,92,0,0,0,,,,,,
10/29/2020,ZA,DK,28,2,0,2,,,,,,
10/29/2020,ZA,LM,0,0,0,0,,,,,,
10/29/2020,ZA,LM,12,2,0,2,,,,,,
10/29/2020,ZA,MT,70,7,0,12,,,,,,
10/29/2020,ZA,RK,0,0,0,0,,,,,,
10/29/2020,ZA,RK,63,10,0,10,,,,,,
10/29/2020,ZA,TS,17,1,0,1,,,,,,
10/29/2020,ZA,ZA,37,3,0,7,,,,,,
10/29/2020,ZA,ZA,0,0,0,0,,,,,,
10/30/2020,BB,BB,0,0,0,0,,,,,,
10/30/2020,BB,BB,0,0,0,0,,,,,,
10/30/2020,BB,BB,29,3,0,3,,,,,,
10/30/2020,BB,BB,0,0,0,0,,,,,,
10/30/2020,BB,BB,0,0,0,0,,,,,,
10/30/2020,BB,BB,0,0,0,0,,,,,,
10/30/2020,BB,BR,20,0,0,0,,,,,,
10/30/2020,BB,KA,0,0,0,0,,,,,,
10/30/2020,BB,LC,27,1,0,4,,,,,,
10/30/2020,BB,RA,0,0,0,0,,,,,,
10/30/2020,BB,RA,0,0,0,0,,,,,,
10/30/2020,BB,RS,16,0,0,0,,,,,,
10/30/2020,BB,VK,0,0,0,0,,,,,,
10/30/2020,BB,ZV,0,0,0,0,,,,,,
10/30/2020,BB,ZV,0,0,0,0,,,,,,
10/30/2020,BB,ZV,6,0,0,1,,,,,,
10/30/2020,BB,ZV,0,0,0,0,,,,,,
10/30/2020,BB,ZH,0,0,0,0,,,,,,
10/30/2020,BB,ZH,2,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,1,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,11,1,0,2,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,43,2,1,8,,,,,,
10/30/2020,BA,BA,0,0,0,0,,,,,,
10/30/2020,BA,BA,4,1,0,3,,,,,,
10/30/2020,BA,MA,0,0,0,0,,,,,,
10/30/2020,BA,PK,0,0,0,0,,,,,,
10/30/2020,BA,PK,23,0,0,0,,,,,,
10/30/2020,KE,KE,0,0,0,0,,,,,,
10/30/2020,KE,KE,0,0,0,0,,,,,,
10/30/2020,KE,KE,0,0,0,0,,,,,,
10/30/2020,KE,KE,2,0,0,0,,,,,,
10/30/2020,KE,KE,3,0,0,3,,,,,,
10/30/2020,KE,KE,0,0,0,0,,,,,,
10/30/2020,KE,KE,0,0,0,0,,,,,,
10/30/2020,KE,KE,76,8,0,12,,,,,,
10/30/2020,KE,KE,0,0,0,0,,,,,,
10/30/2020,KE,KE,0,0,0,0,,,,,,
10/30/2020,KE,MI,29,2,0,3,,,,,,
10/30/2020,KE,MI,0,0,0,0,,,,,,
10/30/2020,KE,SV,7,0,0,0,,,,,,
10/30/2020,KE,SO,0,0,0,0,,,,,,
10/30/2020,KE,SN,0,0,0,0,,,,,,
10/30/2020,KE,SN,7,2,0,2,,,,,,
10/30/2020,KE,TV,0,0,0,0,,,,,,
10/30/2020,KE,TV,10,0,0,0,,,,,,
10/30/2020,NR,KN,24,0,0,2,,,,,,
10/30/2020,NR,KN,0,0,0,0,,,,,,
10/30/2020,NR,LV,0,0,0,0,,,,,,
10/30/2020,NR,LV,8,0,0,0,,,,,,
10/30/2020,NR,LV,0,0,0,0,,,,,,
10/30/2020,NR,NR,41,4,0,8,,,,,,
10/30/2020,NR,NR,0,0,0,0,,,,,,
10/30/2020,NR,NR,2,0,0,0,,,,,,
10/30/2020,NR,NR,22,0,0,0,,,,,,
10/30/2020,NR,NZ,14,1,0,5,,,,,,
10/30/2020,NR,TO,9,0,0,0,,,,,,
10/30/2020,NR,ZM,2,0,0,0,,,,,,
10/30/2020,PO,BJ,24,3,0,3,,,,,,
10/30/2020,PO,HE,36,2,0,2,,,,,,
10/30/2020,PO,HE,0,0,0,0,,,,,,
10/30/2020,PO,KK,0,0,1,0,,,,,,
10/30/2020,PO,LE,4,1,0,1,,,,,,
10/30/2020,PO,PP,0,0,0,0,,,,,,
10/30/2020,PO,PP,0,0,0,0,,,,,,
10/30/2020,PO,PP,20,4,0,4,,,,,,
10/30/2020,PO,PP,21,1,0,5,,,,,,
10/30/2020,PO,PP,0,0,0,0,,,,,,
10/30/2020,PO,PP,0,0,0,0,,,,,,
10/30/2020,PO,PO,97,5,0,10,,,,,,
10/30/2020,PO,PO,0,0,0,0,,,,,,
10/30/2020,PO,SV,17,0,0,0,,,,,,
10/30/2020,PO,SL,26,3,0,3,,,,,,
10/30/2020,PO,SK,15,3,0,3,,,,,,
10/30/2020,PO,VT,22,1,0,1,,,,,,
10/30/2020,TN,BN,0,0,0,0,,,,,,
10/30/2020,TN,IL,10,0,0,0,,,,,,
10/30/2020,TN,MY,0,0,0,0,,,,,,
10/30/2020,TN,MY,8,0,0,0,,,,,,
10/30/2020,TN,NM,0,0,0,0,,,,,,
10/30/2020,TN,PE,6,1,1,1,,,,,,
10/30/2020,TN,PB,0,0,0,0,,,,,,
10/30/2020,TN,PB,17,1,0,1,,,,,,
10/30/2020,TN,PD,0,0,0,0,,,,,,
10/30/2020,TN,PD,54,3,0,3,,,,,,
10/30/2020,TN,TN,47,7,0,12,,,,,,
10/30/2020,TN,TN,2,0,0,0,,,,,,
10/30/2020,TN,TN,0,0,0,0,,,,,,
10/30/2020,TT,DS,11,1,0,1,,,,,,
10/30/2020,TT,GA,5,0,0,0,,,,,,
10/30/2020,TT,PN,0,0,0,0,,,,,,
10/30/2020,TT,PN,6,0,0,0,,,,,,
10/30/2020,TT,SI,0,0,0,0,,,,,,
10/30/2020,TT,SI,16,3,0,3,,,,,,
10/30/2020,TT,TT,29,5,0,11,,,,,,
10/30/2020,ZA,CA,76,0,0,0,,,,,,
10/30/2020,ZA,DK,26,2,0,2,,,,,,
10/30/2020,ZA,LM,0,0,0,0,,,,,,
10/30/2020,ZA,LM,9,2,0,2,,,,,,
10/30/2020,ZA,MT,78,7,0,13,,,,,,
10/30/2020,ZA,RK,0,0,0,0,,,,,,
10/30/2020,ZA,RK,69,9,0,9,,,,,,
10/30/2020,ZA,TS,15,1,1,2,,,,,,
10/30/2020,ZA,ZA,35,6,0,9,,,,,,
10/30/2020,ZA,ZA,0,0,0,0,,,,,,
10/31/2020,BB,BB,0,0,0,0,,,,,,
10/31/2020,BB,BB,1,0,0,0,,,,,,
10/31/2020,BB,BB,27,3,0,3,,,,,,
10/31/2020,BB,BB,0,0,0,0,,,,,,
10/31/2020,BB,BB,0,0,0,0,,,,,,
10/31/2020,BB,BB,0,0,0,0,,,,,,
10/31/2020,BB,BR,20,0,0,0,,,,,,
10/31/2020,BB,KA,0,0,0,0,,,,,,
10/31/2020,BB,LC,24,0,0,4,,,,,,
10/31/2020,BB,RA,0,0,0,0,,,,,,
10/31/2020,BB,RA,0,0,0,0,,,,,,
10/31/2020,BB,RS,16,0,0,0,,,,,,
10/31/2020,BB,VK,0,0,0,0,,,,,,
