"Date";"Region";"Region_code";"Vaccine_name";"first_dose";"second_dose"
2021-02-26;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";60;876
2021-02-26;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";170;0
2021-02-26;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";196;1232
2021-02-26;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";6;0
2021-02-26;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";10;0
2021-02-25;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";84;1013
2021-02-25;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";192;0
2021-02-25;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";140;0
2021-02-25;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";135;1281
2021-02-25;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";60;0
2021-02-25;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";271;93
2021-02-25;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";86;1300
2021-02-25;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";447;0
2021-02-25;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";395;1073
2021-02-25;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";225;0
2021-02-25;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";214;734
2021-02-25;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";266;0
2021-02-25;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";111;0
2021-02-25;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";90;717
2021-02-25;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-25;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-25;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";92;538
2021-02-25;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";170;0
2021-02-25;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";156;1110
2021-02-25;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";88;0
2021-02-25;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-24;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";275;757
2021-02-24;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";210;0
2021-02-24;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";240;0
2021-02-24;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";870;1430
2021-02-24;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";70;0
2021-02-24;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";240;0
2021-02-24;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";279;1215
2021-02-24;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";581;0
2021-02-24;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";477;730
2021-02-24;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";230;0
2021-02-24;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";733;677
2021-02-24;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";247;0
2021-02-24;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";111;0
2021-02-24;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";537;609
2021-02-24;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-24;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-24;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";251;678
2021-02-24;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";170;0
2021-02-24;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";482;658
2021-02-24;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";131;0
2021-02-24;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";14;66
2021-02-23;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";264;780
2021-02-23;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";194;0
2021-02-23;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";550;0
2021-02-23;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";728;1246
2021-02-23;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";50;0
2021-02-23;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";436;0
2021-02-23;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";254;1138
2021-02-23;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";401;0
2021-02-23;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";403;592
2021-02-23;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";220;0
2021-02-23;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";462;872
2021-02-23;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";250;0
2021-02-23;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";122;0
2021-02-23;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";746;630
2021-02-23;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-23;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-23;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";296;736
2021-02-23;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";170;0
2021-02-23;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";423;567
2021-02-23;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";62;0
2021-02-23;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";120;0
2021-02-22;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";293;847
2021-02-22;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";199;0
2021-02-22;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";550;0
2021-02-22;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";581;1195
2021-02-22;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";20;0
2021-02-22;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";482;0
2021-02-22;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";331;1421
2021-02-22;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";409;0
2021-02-22;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";492;881
2021-02-22;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";310;0
2021-02-22;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";499;863
2021-02-22;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";395;0
2021-02-22;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";144;0
2021-02-22;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";241;599
2021-02-22;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-22;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-22;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";96;360
2021-02-22;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";170;0
2021-02-22;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";361;724
2021-02-22;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";53;0
2021-02-22;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-21;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-21;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";549;0
2021-02-21;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-21;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";180;0
2021-02-21;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1087;0
2021-02-21;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-21;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-21;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";580;0
2021-02-21;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-21;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";236;0
2021-02-21;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-21;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";670;0
2021-02-21;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";644;0
2021-02-21;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1330;0
2021-02-21;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-21;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";440;0
2021-02-21;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";600;0
2021-02-20;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-20;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";579;0
2021-02-20;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";180;0
2021-02-20;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";894;0
2021-02-20;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-20;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-20;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";630;0
2021-02-20;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-20;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";214;0
2021-02-20;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-20;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";560;0
2021-02-20;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-20;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";406;0
2021-02-20;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";520;0
2021-02-20;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1000;0
2021-02-20;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";149;283
2021-02-20;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1228;0
2021-02-20;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-19;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";450;564
2021-02-19;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-19;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";370;0
2021-02-19;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";411;1395
2021-02-19;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-19;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";831;0
2021-02-19;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";100;758
2021-02-19;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-19;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";580;0
2021-02-19;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";862;752
2021-02-19;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-19;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";185;1279
2021-02-19;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-19;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";379;0
2021-02-19;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";348;677
2021-02-19;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-19;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-19;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";497;679
2021-02-19;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-19;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";200;0
2021-02-19;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";670;740
2021-02-19;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-19;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";450;0
2021-02-18;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";545;535
2021-02-18;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";380;0
2021-02-18;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";70;0
2021-02-18;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";186;865
2021-02-18;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-18;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";636;0
2021-02-18;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";98;598
2021-02-18;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-18;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-18;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";443;955
2021-02-18;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";332;1281
2021-02-18;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";901;0
2021-02-18;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";228;960
2021-02-18;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-18;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-18;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";148;698
2021-02-18;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-18;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";200;0
2021-02-18;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";327;705
2021-02-18;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-18;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";100;0
2021-02-17;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";71;403
2021-02-17;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";400;0
2021-02-17;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";70;0
2021-02-17;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";541;924
2021-02-17;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-17;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";726;0
2021-02-17;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";275;811
2021-02-17;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-17;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";187;0
2021-02-17;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";188;339
2021-02-17;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";900;0
2021-02-17;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";315;1437
2021-02-17;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";290;0
2021-02-17;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";655;898
2021-02-17;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-17;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-17;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";20;562
2021-02-17;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-17;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";200;0
2021-02-17;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";432;684
2021-02-17;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-17;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";290;0
2021-02-16;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";231;723
2021-02-16;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";390;0
2021-02-16;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";80;0
2021-02-16;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";431;1152
2021-02-16;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-16;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";733;0
2021-02-16;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";329;863
2021-02-16;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-16;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-16;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";227;337
2021-02-16;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";900;0
2021-02-16;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";79;1475
2021-02-16;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";300;0
2021-02-16;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";208;566
2021-02-16;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-16;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-16;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";17;577
2021-02-16;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-16;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";200;0
2021-02-16;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";539;655
2021-02-16;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-16;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";320;0
2021-02-15;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";250;632
2021-02-15;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";390;0
2021-02-15;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";70;0
2021-02-15;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";693;1052
2021-02-15;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-15;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";734;0
2021-02-15;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";353;859
2021-02-15;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1685;0
2021-02-15;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";330;0
2021-02-15;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";310;170
2021-02-15;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-15;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";500;0
2021-02-15;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";101;1285
2021-02-15;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";300;0
2021-02-15;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";49;712
2021-02-15;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-15;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-15;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";79;1211
2021-02-15;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";4;0
2021-02-15;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";200;0
2021-02-15;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";558;876
2021-02-15;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-15;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";120;0
2021-02-14;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-14;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-14;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";180;0
2021-02-14;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1507;0
2021-02-14;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-14;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-14;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-14;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";990;0
2021-02-14;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";90;205
2021-02-14;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";922;0
2021-02-14;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";1773;0
2021-02-14;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-14;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";3048;0
2021-02-14;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-02-14;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2093;0
2021-02-14;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-13;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";0;156
2021-02-13;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-13;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";275;23
2021-02-13;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1431;0
2021-02-13;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-13;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";840;0
2021-02-13;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";114;66
2021-02-13;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";246;174
2021-02-13;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";984;0
2021-02-13;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-02-12;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";942;660
2021-02-12;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-12;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";70;0
2021-02-12;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";972;1085
2021-02-12;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-02-12;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";224;0
2021-02-12;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";992;598
